clip,timestamp_s,is_keyframe,time_since_kf,pan_prev,pan_velocity,wide_player_count,wide_action_pan,wide_action_pan_offset,wide_action_pan_std,wide_centroid_x,wide_centroid_y,wide_spread_x,wide_spread_y,wide_players_left_frac,wide_ball_eq_pan,wide_ball_x,wide_ball_y,wide_ball_conf,wide_ball_detected,studio_player_count,studio_action_pan,studio_action_pan_offset,studio_action_pan_std,studio_centroid_x,studio_centroid_y,studio_spread_x,studio_spread_y,studio_players_left_frac,studio_ball_eq_pan,studio_ball_x,studio_ball_y,studio_ball_conf,studio_ball_detected,target_pan,target_tilt,target_fov
VID_20241028_124047_10_010,854.927,0,30.0,-1.8055,0.7208,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,12,4.5,4.5,25.5215,0.5258,0.1475,0.1204,0.1915,0.6364,0.0,0.0,0.0,0.0,0,-1.0847,-7.0388,50.0
VID_20241028_124047_10_010,855.394,0,30.0,-1.0847,0.7368,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,12,11.4867,11.4867,17.7523,0.5614,0.1518,0.0832,0.2022,0.4,0.0,0.0,0.0,0.0,0,-0.3479,-6.94,50.0
VID_20241028_124047_10_010,855.861,0,30.0,-0.3479,0.7529,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,13,12.146,12.146,19.0613,0.5622,0.1583,0.0903,0.2275,0.3636,0.0,0.0,0.0,0.0,0,0.405,-6.8367,50.0
VID_20241028_124047_10_010,856.328,0,30.0,0.405,0.7692,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,14,15.6823,15.6823,27.7207,0.5698,0.1459,0.1326,0.1947,0.3077,0.0,0.0,0.0,0.0,0,1.1743,-6.729,50.0
VID_20241028_124047_10_010,856.795,0,30.0,1.1743,0.7857,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,17,6.3929,6.3929,27.31,0.5308,0.155,0.1369,0.1507,0.5333,0.0,0.0,0.0,0.0,0,1.96,-6.6165,50.0
VID_20241028_124047_10_010,857.262,0,30.0,1.96,0.8023,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,11,2.0217,2.0217,26.018,0.5071,0.142,0.1258,0.1319,0.6,0.0,0.0,0.0,0.0,0,2.7623,-6.4992,50.0
VID_20241028_124047_10_010,857.729,0,0.11,2.7623,1.0159,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,10,1.0973,1.0973,25.9982,0.502,0.1302,0.1246,0.1213,0.4444,0.0,0.0,0.0,0.0,0,3.7782,-6.3668,50.0
VID_20241028_124047_10_010,858.197,0,0.57,3.7782,4.8335,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,13,4.9612,4.9612,26.5397,0.4975,0.2217,0.1553,0.2659,0.3333,0.0,0.0,0.0,0.0,0,8.6116,-6.035,50.0
VID_20241028_124047_10_010,858.664,0,1.04,8.6116,5.4733,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,17.7457,17.7457,26.6507,0.555,0.2354,0.1632,0.2132,0.3333,0.0,0.0,0.0,0.0,0,14.085,-5.6863,50.0
VID_20241028_124047_10_010,859.131,0,0.24,14.085,1.3062,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,11,20.9517,20.9517,25.7048,0.5831,0.1425,0.1479,0.1234,0.1818,0.0,0.0,0.0,0.0,0,15.3912,-5.5844,50.0
VID_20241028_124047_10_010,859.598,0,0.71,15.3912,0.3916,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,19.5523,19.5523,28.4079,0.5752,0.1427,0.1576,0.1011,0.2222,0.0,0.0,0.0,0.0,0,15.7829,-5.5377,50.0
VID_20241028_124047_10_010,860.065,0,1.17,15.7829,0.3442,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,11,21.414,21.414,26.5875,0.5841,0.1223,0.1381,0.0774,0.1818,0.0,0.0,0.0,0.0,0,16.127,-5.4963,50.0
VID_20241028_124047_10_010,860.532,0,1.64,16.127,0.3001,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,13,7.9882,7.9882,31.197,0.5322,0.1134,0.1536,0.0707,0.3846,0.0,0.0,0.0,0.0,0,16.4272,-5.4599,50.0
VID_20241028_124047_10_010,860.999,0,2.11,16.4272,0.2595,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,20.9048,20.9048,25.2896,0.5871,0.0995,0.1172,0.0464,0.1429,0.0,0.0,0.0,0.0,0,16.6867,-5.4281,50.0
VID_20241028_124047_10_010,861.467,0,2.58,16.6867,0.2223,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,17.5188,17.5188,26.0741,0.571,0.1048,0.117,0.0481,0.3333,0.0,0.0,0.0,0.0,0,16.909,-5.4005,50.0
VID_20241028_124047_10_010,861.934,0,3.04,16.909,0.1886,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,15.8107,15.8107,28.349,0.5715,0.0938,0.1304,0.0411,0.4444,0.0,0.0,0.0,0.0,0,17.0976,-5.3766,50.0
VID_20241028_124047_10_010,862.401,0,3.51,17.0976,0.1582,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,16.4051,16.4051,25.771,0.5693,0.0841,0.1153,0.0316,0.5,0.0,0.0,0.0,0.0,0,17.2558,-5.3562,50.0
VID_20241028_124047_10_010,862.868,0,3.98,17.2558,0.1313,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,5.9142,5.9142,26.2241,0.5281,0.098,0.1203,0.0325,0.6667,0.0,0.0,0.0,0.0,0,17.3871,-5.3389,50.0
VID_20241028_124047_10_010,863.335,0,4.44,17.3871,0.1079,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,13,17.5517,17.5517,34.2866,0.625,0.1099,0.2108,0.0526,0.4615,0.0,0.0,0.0,0.0,0,17.495,-5.3242,50.0
VID_20241028_124047_10_010,863.802,0,4.91,17.495,0.0878,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,10,12.9306,12.9306,34.3776,0.5831,0.0882,0.1852,0.0423,0.5,0.0,0.0,0.0,0.0,0,17.5828,-5.3118,50.0
VID_20241028_124047_10_010,864.269,0,5.38,17.5828,0.0712,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,3.7312,3.7312,37.4754,0.5358,0.0831,0.1832,0.0258,0.6,0.0,0.0,0.0,0.0,0,17.654,-5.3013,50.0
VID_20241028_124047_10_010,864.736,0,5.85,17.654,0.058,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,10.3768,10.3768,29.6559,0.5601,0.0852,0.1498,0.0214,0.5714,0.0,0.0,0.0,0.0,0,17.712,-5.2923,50.0
VID_20241028_124047_10_010,865.204,0,6.31,17.712,0.0482,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,17.1078,17.1078,30.1585,0.5932,0.089,0.1521,0.0323,0.4444,0.0,0.0,0.0,0.0,0,17.7602,-5.2845,50.0
VID_20241028_124047_10_010,865.671,0,6.78,17.7602,0.0419,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,-2.6174,-2.6174,32.9428,0.5059,0.0914,0.1562,0.0286,0.6667,0.0,0.0,0.0,0.0,0,17.8021,-5.2774,50.0
VID_20241028_124047_10_010,866.138,0,7.25,17.8021,0.039,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,20.1439,20.1439,30.9005,0.5927,0.076,0.1374,0.0174,0.3333,0.0,0.0,0.0,0.0,0,17.8411,-5.2707,50.0
VID_20241028_124047_10_010,866.605,0,7.71,17.8411,0.0395,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,-10.667,-10.667,16.5982,0.4572,0.077,0.06,0.022,0.6667,0.0,0.0,0.0,0.0,0,17.8807,-5.264,50.0
VID_20241028_124047_10_010,867.072,0,8.18,17.8807,0.0435,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,19.034,19.034,33.1775,0.6047,0.0875,0.1581,0.026,0.3333,0.0,0.0,0.0,0.0,0,17.9242,-5.2569,50.0
VID_20241028_124047_10_010,867.539,0,8.65,17.9242,0.0509,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,1,-25.6946,-25.6946,0.0,0.3979,0.1002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,17.975,-5.249,50.0
VID_20241028_124047_10_010,868.006,0,9.12,17.975,0.0617,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,10.3906,10.3906,35.8562,0.5674,0.096,0.1638,0.0192,0.5,0.0,0.0,0.0,0.0,0,18.0367,-5.24,50.0
VID_20241028_124047_10_010,868.474,0,9.58,18.0367,0.0759,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,19.9792,19.9792,31.8582,0.6109,0.0866,0.1529,0.028,0.375,0.0,0.0,0.0,0.0,0,18.1127,-5.2295,50.0
VID_20241028_124047_10_010,868.941,0,10.05,18.1127,0.0936,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,10,8.9842,8.9842,26.7971,0.5393,0.0733,0.1076,0.0196,0.4,0.0,0.0,0.0,0.0,0,18.2063,-5.217,50.0
VID_20241028_124047_10_010,869.408,0,10.52,18.2063,0.1147,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,4.5964,4.5964,31.2807,0.5262,0.0806,0.1269,0.0175,0.5,0.0,0.0,0.0,0.0,0,18.3209,-5.2023,50.0
VID_20241028_124047_10_010,869.875,0,10.98,18.3209,0.1392,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,15.6988,15.6988,30.9136,0.5713,0.0811,0.1275,0.0175,0.3333,0.0,0.0,0.0,0.0,0,18.4602,-5.1849,50.0
VID_20241028_124047_10_010,870.342,0,11.45,18.4602,0.1672,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,13.7201,13.7201,31.0422,0.5657,0.089,0.1316,0.0227,0.3333,0.0,0.0,0.0,0.0,0,18.6274,-5.1644,50.0
VID_20241028_124047_10_010,870.809,0,11.92,18.6274,0.1986,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,10,14.347,14.347,28.8595,0.5624,0.0728,0.1165,0.0161,0.3,0.0,0.0,0.0,0.0,0,18.8259,-5.1405,50.0
VID_20241028_124047_10_010,871.276,0,12.39,18.8259,0.2334,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,11.8037,11.8037,29.1627,0.556,0.0846,0.1187,0.0221,0.3333,0.0,0.0,0.0,0.0,0,19.0593,-5.1128,50.0
VID_20241028_124047_10_010,871.743,0,12.85,19.0593,0.2716,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,11,6.9827,6.9827,30.1646,0.5358,0.0745,0.1184,0.0203,0.4545,0.0,0.0,0.0,0.0,0,19.3309,-5.0808,50.0
VID_20241028_124047_10_010,872.211,0,13.32,19.3309,0.3133,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,18.7742,18.7742,25.8394,0.5804,0.079,0.1027,0.0209,0.25,0.0,0.0,0.0,0.0,0,19.6442,-5.0443,50.0
VID_20241028_124047_10_010,872.678,0,13.79,19.6442,0.3584,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,5.8701,5.8701,26.8095,0.5296,0.0774,0.1046,0.0219,0.4286,0.0,0.0,0.0,0.0,0,20.0026,-5.0029,50.0
VID_20241028_124047_10_010,873.145,1,0.04,20.0026,0.4259,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,6.217,6.217,25.5734,0.5264,0.0736,0.0976,0.016,0.3333,0.0,0.0,0.0,0.0,0,20.4285,-4.955,50.0
VID_20241028_124047_10_010,873.612,0,0.51,20.4285,2.9002,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,27.5381,27.5381,8.7814,0.6116,0.0863,0.045,0.0211,0.0,0.0,0.0,0.0,0.0,0,23.3287,-4.7747,50.0
VID_20241028_124047_10_010,874.079,0,0.97,23.3287,4.9189,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,23.6371,23.6371,21.5262,0.6017,0.0837,0.0913,0.0249,0.1667,0.0,0.0,0.0,0.0,0,28.2476,-4.4911,50.0
VID_20241028_124047_10_010,874.546,0,1.44,28.2476,3.8823,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,27.1667,27.1667,21.2019,0.6222,0.0877,0.0952,0.0275,0.1667,0.0,0.0,0.0,0.0,0,32.1299,-4.2713,50.0
VID_20241028_124047_10_010,875.013,0,0.24,32.1299,0.5983,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,29.2375,29.2375,19.2353,0.6285,0.0866,0.0864,0.0303,0.1111,0.0,0.0,0.0,0.0,0,32.7282,-4.2377,50.0
VID_20241028_124047_10_010,875.481,0,0.71,32.7282,0.0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,39.0863,39.0863,9.9213,0.6736,0.0884,0.0544,0.03,0.0,0.0,0.0,0.0,0.0,0,32.7282,-4.2377,50.0
VID_20241028_124047_10_010,875.948,0,1.17,32.7282,0.0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,24.4091,24.4091,23.2648,0.607,0.0832,0.0966,0.0311,0.2,0.0,0.0,0.0,0.0,0,32.7282,-4.2377,50.0
VID_20241028_124047_10_010,876.415,0,1.64,32.7282,0.0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,34.491,34.491,13.7445,0.652,0.0966,0.0633,0.0313,0.0,0.0,0.0,0.0,0.0,0,32.7282,-4.2377,50.0
VID_20241028_124047_10_010,876.882,0,2.11,32.7282,0.0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,25.709,25.709,17.5487,0.6105,0.0873,0.0805,0.0276,0.0,0.0,0.0,0.0,0.0,0,32.7282,-4.2377,50.0
VID_20241028_124047_10_010,877.349,0,2.58,32.7282,0.0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,33.2838,33.2838,17.5672,0.6474,0.0894,0.0807,0.024,0.0,0.0,0.0,0.0,0.0,0,32.7282,-4.2377,50.0
VID_20241028_124047_10_010,877.816,0,3.04,32.7282,0.0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,26.604,26.604,20.7842,0.6161,0.091,0.092,0.0277,0.0,0.0,0.0,0.0,0.0,0,32.7282,-4.2377,50.0
VID_20241028_124047_10_010,878.283,0,3.51,32.7282,0.0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,11.9201,11.9201,23.9242,0.5516,0.071,0.1,0.0188,0.4,0.0,0.0,0.0,0.0,0,32.7282,-4.2377,50.0
VID_20241028_124047_10_010,878.751,1,3.98,32.7282,0.0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,12.5146,12.5146,26.0503,0.5566,0.075,0.1077,0.0215,0.375,0.0,0.0,0.0,0.0,0,32.7282,-4.2377,50.0
VID_20241028_124047_10_010,879.218,0,0.41,32.7282,0.0948,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,9.5167,9.5167,26.4832,0.5423,0.0695,0.109,0.0204,0.4,0.0,0.0,0.0,0.0,0,32.823,-4.2377,50.0
VID_20241028_124047_10_010,879.685,0,0.87,32.823,0.3315,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,0.2834,0.2834,26.7348,0.511,0.0845,0.1127,0.0183,0.75,0.0,0.0,0.0,0.0,0,33.1545,-4.2377,50.0
VID_20241028_124047_10_010,880.152,0,1.34,33.1545,0.5506,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,11.2364,11.2364,32.7508,0.5596,0.0879,0.1381,0.0284,0.5,0.0,0.0,0.0,0.0,0,33.7051,-4.2377,50.0
VID_20241028_124047_10_010,880.619,0,1.81,33.7051,0.75,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,8.5686,8.5686,22.7391,0.5407,0.0863,0.0935,0.0295,0.5,0.0,0.0,0.0,0.0,0,34.455,-4.2377,50.0
VID_20241028_124047_10_010,881.086,0,2.28,34.455,0.9297,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,12.4658,12.4658,20.871,0.5544,0.0963,0.0882,0.0309,0.4286,0.0,0.0,0.0,0.0,0,35.3847,-4.2377,50.0
VID_20241028_124047_10_010,881.553,0,2.74,35.3847,1.0897,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,6.628,6.628,28.7051,0.5364,0.0916,0.1255,0.0325,0.4444,0.0,0.0,0.0,0.0,0,36.4744,-4.2377,50.0
VID_20241028_124047_10_010,882.02,0,3.21,36.4744,1.23,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,4,17.5431,17.5431,30.0328,0.6039,0.1251,0.1497,0.0364,0.5,0.0,0.0,0.0,0.0,0,37.7043,-4.2377,50.0
VID_20241028_124047_10_010,882.488,0,3.68,37.7043,1.3505,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,12.6495,12.6495,32.7506,0.5778,0.1101,0.162,0.0413,0.4286,0.0,0.0,0.0,0.0,0,39.0549,-4.2377,50.0
VID_20241028_124047_10_010,882.955,0,4.14,39.0549,1.4514,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,10,23.5141,23.5141,32.3371,0.6284,0.1003,0.1664,0.0465,0.2,0.0,0.0,0.0,0.0,0,40.5063,-4.2377,50.0
VID_20241028_124047_10_010,883.422,0,4.61,40.5063,1.5326,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,17.3845,17.3845,30.241,0.5753,0.089,0.1294,0.036,0.25,0.0,0.0,0.0,0.0,0,42.0389,-4.2377,50.0
VID_20241028_124047_10_010,883.889,0,5.08,42.0389,1.5941,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,10,10.7825,10.7825,30.6525,0.5751,0.106,0.1803,0.0581,0.4,0.0,0.0,0.0,0.0,0,43.633,-4.2377,50.0
VID_20241028_124047_10_010,884.356,0,5.55,43.633,1.6358,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,6.2506,6.2506,31.0551,0.5387,0.1059,0.1451,0.0464,0.4286,0.0,0.0,0.0,0.0,0,45.2688,-4.2377,50.0
VID_20241028_124047_10_010,884.823,0,6.01,45.2688,1.6579,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,11.3974,11.3974,33.7411,0.5659,0.1085,0.1606,0.0509,0.4286,0.0,0.0,0.0,0.0,0,46.9267,-4.2377,50.0
VID_20241028_124047_10_010,885.29,0,6.48,46.9267,1.6603,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,4.5996,4.5996,32.8328,0.5495,0.124,0.1775,0.063,0.5,0.0,0.0,0.0,0.0,0,48.587,-4.2377,50.0
VID_20241028_124047_10_010,885.758,0,6.95,48.587,1.6429,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,-7.0402,-7.0402,24.5347,0.4917,0.1341,0.1367,0.0925,0.6,0.0,0.0,0.0,0.0,0,50.2299,-4.2377,50.0
VID_20241028_124047_10_010,886.225,0,7.41,50.2299,1.6059,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,-3.3345,-3.3345,27.2026,0.5265,0.1689,0.1829,0.1403,0.6,0.0,0.0,0.0,0.0,0,51.8358,-4.2377,50.0
VID_20241028_124047_10_010,886.692,0,0.24,51.8358,1.6852,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,-23.3738,-23.3738,35.4582,0.367,0.2086,0.3085,0.192,0.75,0.0,0.0,0.0,0.0,0,53.521,-4.2526,50.0
VID_20241028_124047_10_010,887.159,0,0.71,53.521,2.319,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,-5.7951,-5.7951,42.5657,0.3301,0.1379,0.2376,0.0526,0.7143,0.0,0.0,0.0,0.0,0,55.84,-4.3487,50.0
VID_20241028_124047_10_010,887.626,0,1.17,55.84,2.551,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,5,-7.2189,-7.2189,37.7473,0.3645,0.1333,0.1698,0.0465,0.75,0.0,0.0,0.0,0.0,0,58.391,-4.4927,50.0
VID_20241028_124047_10_010,888.093,0,1.64,58.391,2.2382,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,-2.1487,-2.1487,34.8972,0.4363,0.1299,0.155,0.0425,0.7143,0.0,0.0,0.0,0.0,0,60.6292,-4.6361,50.0
VID_20241028_124047_10_010,888.56,0,2.11,60.6292,1.3805,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,-2.601,-2.601,31.082,0.4771,0.1083,0.155,0.0428,0.5556,0.0,0.0,0.0,0.0,0,62.0097,-4.7301,50.0
VID_20241028_124047_10_010,889.027,0,0.24,62.0097,0.211,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,-2.6622,-2.6622,36.2003,0.4776,0.1142,0.1886,0.0511,0.5714,0.0,0.0,0.0,0.0,0,62.2207,-4.7434,50.0
VID_20241028_124047_10_010,889.495,0,0.71,62.2207,0.0246,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,-17.8572,-17.8572,29.9976,0.4012,0.1267,0.1539,0.0459,0.8333,0.0,0.0,0.0,0.0,0,62.2454,-4.7424,50.0
VID_20241028_124047_10_010,889.962,0,1.17,62.2454,0.0241,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,-16.6268,-16.6268,28.9563,0.4022,0.1375,0.153,0.0451,0.8333,0.0,0.0,0.0,0.0,0,62.2695,-4.7405,50.0
VID_20241028_124047_10_010,890.429,0,1.64,62.2695,0.0236,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,6,-6.8944,-6.8944,39.2095,0.4508,0.1369,0.2087,0.0467,0.6667,0.0,0.0,0.0,0.0,0,62.2931,-4.7378,50.0
VID_20241028_124047_10_010,890.896,0,2.11,62.2931,0.0231,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,6.2693,6.2693,43.0784,0.5647,0.1491,0.2736,0.0693,0.5,0.0,0.0,0.0,0.0,0,62.3162,-4.7341,50.0
VID_20241028_124047_10_010,891.363,0,2.58,62.3162,0.0226,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,8,4.9282,4.9282,42.0286,0.5569,0.1568,0.2777,0.0672,0.5,0.0,0.0,0.0,0.0,0,62.3388,-4.7295,50.0
VID_20241028_124047_10_010,891.83,0,3.04,62.3388,0.0221,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,7,-5.5469,-5.5469,38.5598,0.4861,0.1442,0.2407,0.0612,0.5714,0.0,0.0,0.0,0.0,0,62.3609,-4.7241,50.0
VID_20241028_124047_10_010,892.297,0,3.51,62.3609,0.0216,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,9,1.9831,1.9831,40.5852,0.5433,0.1463,0.2543,0.0484,0.5556,0.0,0.0,0.0,0.0,0,62.3825,-4.7178,50.0
VID_20241028_124047_10_010,892.765,0,3.98,62.3825,0.0211,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,11,11.9804,11.9804,41.3725,0.5912,0.1401,0.244,0.0476,0.4545,0.0,0.0,0.0,0.0,0,62.4037,-4.7107,50.0
VID_20241028_124047_10_010,893.232,0,4.44,62.4037,0.0207,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,13,1.2047,1.2047,39.2835,0.5163,0.1149,0.2115,0.0434,0.5385,0.0,0.0,0.0,0.0,0,62.4243,-4.7028,50.0
VID_20241028_124047_10_010,893.699,0,4.91,62.4243,0.0202,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,12,-3.7383,-3.7383,35.2353,0.4861,0.1183,0.1847,0.0416,0.5833,0.0,0.0,0.0,0.0,0,62.4445,-4.6941,50.0
VID_20241028_124047_10_010,894.166,0,5.38,62.4445,0.0197,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,15,4.0625,4.0625,35.815,0.5062,0.1208,0.1786,0.0451,0.5,0.0,0.0,0.0,0.0,0,62.4642,-4.6846,50.0
